election_year,state,DEMOCRAT,REPUBLICAN,total_votes,dem_pct,rep_pct,margin
2020,RI,307486.0,199922.0,507408.0,60.59935988395926,39.40064011604074,-21.19871976791852
2020,SC,1091541.0,1385103.0,2476644.0,44.073391250417906,55.926608749582094,11.853217499164188
2020,SD,150471.0,261043.0,411514.0,36.5652201383185,63.4347798616815,26.869559723362997
2020,TN,1143711.0,1852475.0,2996186.0,38.172229627933646,61.82777037206635,23.6555407441327
2020,TX,5259126.0,5890347.0,11149473.0,47.16927876322047,52.83072123677953,5.661442473559063
2020,UT,560282.0,865139.0,1425421.0,39.30642245343656,60.69357754656344,21.38715509312688
2020,VA,2413568.0,1962430.0,4375998.0,55.15468699939991,44.84531300060009,-10.309373998799813
2020,VT,242826.0,112708.0,355534.0,68.29895312403315,31.701046875966853,-36.597906248066295
2020,WA,2369612.0,1584651.0,3954263.0,59.9255031847907,40.07449681520931,-19.85100636958139
2020,WI,1630673.0,1610065.0,3240738.0,50.31795226889677,49.682047731103225,-0.6359045377935431
2020,WV,235984.0,545382.0,781366.0,30.201467686077972,69.79853231392202,39.59706462784405
2020,WY,73491.0,193559.0,267050.0,27.519565624414906,72.4804343755851,44.960868751170196
2024,AK,140026.0,184458.0,324484.0,43.153437457625024,56.84656254237497,13.693125084749944
2024,AL,772412.0,1462616.0,2235028.0,34.55938807030605,65.44061192969394,30.881223859387894
2024,AR,793810.0,1518482.0,2312292.0,34.33000676385162,65.66999323614837,31.33998647229675
2024,AZ,2145165.0,2461122.0,4606287.0,46.57037218914063,53.42962781085937,6.859255621718745
2024,CA,9276179.0,6081697.0,15357876.0,60.40014257179834,39.59985742820166,-20.800285143596682
2024,CO,1728159.0,1377441.0,3105600.0,55.646541731066456,44.35345826893354,-11.29308346213292
2024,CT,992053.0,736918.0,1728971.0,57.37823248625917,42.621767513740835,-14.756464972518337
2024,DC,294185.0,21076.0,315261.0,93.31474556002804,6.685254439971959,-86.62949112005609
2024,DE,289758.0,214351.0,504109.0,57.47923564149817,42.520764358501836,-14.958471282996335
2024,FL,4683038.0,6110125.0,10793163.0,43.3889305665077,56.611069433492304,13.2221388669846
2024,GA,2548017.0,2663117.0,5211134.0,48.89563384860186,51.10436615139814,2.208732302796278
2024,HI,313044.0,193661.0,506705.0,61.7803258306115,38.219674169388504,-23.560651661222998
2024,IA,1413835.0,1854038.0,3267873.0,43.26468623474658,56.73531376525342,13.470627530506846
2024,ID,274972.0,605246.0,880218.0,31.239079409873465,68.76092059012655,37.52184118025308
2024,IL,3062863.0,2449079.0,5511942.0,55.56776540827171,44.43223459172829,-11.135530816543422
2024,IN,1163603.0,1720347.0,2883950.0,40.34754416685449,59.65245583314551,19.30491166629102
2024,KS,544853.0,758802.0,1303655.0,41.79426305272484,58.20573694727516,16.411473894550326
2024,KY,704043.0,1337494.0,2041537.0,34.48592898389792,65.51407101610208,31.02814203220416
2024,LA,1133303.0,1799142.0,2932445.0,38.64703344819767,61.35296655180233,22.705933103604664
2024,MA,2126518.0,1251303.0,3377821.0,62.95531942041925,37.04468057958074,-25.91063884083851
2024,MD,1902577.0,1035550.0,2938127.0,64.75475702718091,35.24524297281908,-29.509514054361837
2024,ME,430342.0,376991.0,807333.0,53.304150827477635,46.69584917252237,-6.6083016549552624
2024,MI,2736533.0,2816636.0,5553169.0,49.278763171083035,50.72123682891697,1.4424736578339363
2024,MN,1656979.0,1519032.0,3176011.0,52.171702176094485,47.828297823905515,-4.343404352188969
2024,MO,1200599.0,1751986.0,2952585.0,40.66263968691841,59.33736031308159,18.67472062616318
2024,MS,466668.0,747744.0,1214412.0,38.42748589440816,61.57251410559185,23.145028211183693
2024,MT,231906.0,352079.0,583985.0,39.71095147991815,60.289048520081856,20.578097040163705
2024,NC,2715375.0,2898423.0,5613798.0,48.369659898699595,51.6303401013004,3.2606802026008026
2024,ND,112327.0,246505.0,358832.0,31.303506933606812,68.69649306639319,37.392986132786376
2024,NE,369995.0,564816.0,934811.0,39.579658348051105,60.420341651948895,20.84068330389779
2024,NH,418488.0,395523.0,814011.0,51.41060747336338,48.589392526636615,-2.821214946726762
2024,NJ,2220713.0,1968215.0,4188928.0,53.01387371661676,46.98612628338324,-6.027747433233515
2024,NM,478802.0,423391.0,902193.0,53.070906114323655,46.92909388567635,-6.141812228647304
2024,NV,705197.0,751205.0,1456402.0,48.42049104574149,51.579508954258515,3.159017908517022
2024,NY,4619195.0,3578899.0,8198094.0,56.34474305856947,43.65525694143053,-12.68948611713894
2024,OH,2533699.0,3180116.0,5713815.0,44.34338528636296,55.65661471363703,11.313229427274074
2024,OK,999198.0,2072426.0,3071624.0,32.529958093829194,67.4700419061708,34.94008381234161
2024,OR,1240600.0,919480.0,2160080.0,57.433058034887594,42.566941965112406,-14.866116069775188
2024,PA,6846084.0,7086616.0,13932700.0,49.13680765393642,50.86319234606358,1.726384692127155
2024,RI,283750.0,214291.0,498041.0,56.9732210801922,43.0267789198078,-13.946442160384393
2024,SC,2056904.0,2967494.0,5024398.0,40.938317386480925,59.061682613519075,18.12336522703815
2024,SD,146859.0,272081.0,418940.0,35.054900463073466,64.94509953692653,29.89019907385307
2024,TN,1056265.0,1966865.0,3023130.0,34.939450172503335,65.06054982749667,30.121099654993337
2024,TX,8746992.0,11507322.0,20254314.0,43.18582204265225,56.81417795734775,13.628355914695504
2024,UT,562566.0,883818.0,1446384.0,38.8946503833007,61.1053496166993,22.2106992333986
2024,VA,2335395.0,2075085.0,4410480.0,52.95103934265658,47.04896065734342,-5.902078685313157
2024,VT,210938.0,108055.0,318993.0,66.12621593577288,33.87378406422712,-32.25243187154576
2024,WA,2245849.0,1530923.0,3776772.0,59.46477573970576,40.53522426029424,-18.929551479411515
2024,WI,1668229.0,1697626.0,3365855.0,49.56330560882748,50.43669439117252,0.8733887823450459
2024,WV,214309.0,533556.0,747865.0,28.656107719976198,71.3438922800238,42.6877845600476
2024,WY,69527.0,192633.0,262160.0,26.520826975892586,73.47917302410741,46.95834604821482
